"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 05 10:39:41 GMT 2024","Fri Jan 05 10:39:43 GMT 2024","2551","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Jan 05 10:38:26 GMT 2024","Fri Jan 05 10:38:35 GMT 2024","8575","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Jan 05 10:38:46 GMT 2024","Fri Jan 05 10:38:57 GMT 2024","11517","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Jan 05 10:38:57 GMT 2024","Fri Jan 05 10:39:07 GMT 2024","10316","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Jan 05 10:39:16 GMT 2024","Fri Jan 05 10:39:25 GMT 2024","8106","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Jan 05 10:39:07 GMT 2024","Fri Jan 05 10:39:16 GMT 2024","9013","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Fri Jan 05 10:39:34 GMT 2024","Fri Jan 05 10:39:41 GMT 2024","6652","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Jan 05 10:38:40 GMT 2024","Fri Jan 05 10:38:44 GMT 2024","3602","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Fri Jan 05 10:39:26 GMT 2024","Fri Jan 05 10:39:34 GMT 2024","8179","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Jan 05 10:38:36 GMT 2024","Fri Jan 05 10:38:40 GMT 2024","3989","","Validação Banner","","","","Deve validar o baner do portal",""
