"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 30 10:38:42 GMT 2023","Mon Oct 30 10:38:58 GMT 2023","16113","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Oct 30 10:40:01 GMT 2023","Mon Oct 30 10:40:05 GMT 2023","3963","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Oct 30 10:38:28 GMT 2023","Mon Oct 30 10:38:36 GMT 2023","7502","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Oct 30 10:38:36 GMT 2023","Mon Oct 30 10:38:40 GMT 2023","4144","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Oct 30 10:39:39 GMT 2023","Mon Oct 30 10:39:52 GMT 2023","12189","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Oct 30 10:39:52 GMT 2023","Mon Oct 30 10:40:01 GMT 2023","9377","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Oct 30 10:39:26 GMT 2023","Mon Oct 30 10:39:37 GMT 2023","10502","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Oct 30 10:38:14 GMT 2023","Mon Oct 30 10:38:25 GMT 2023","11364","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Oct 30 10:39:13 GMT 2023","Mon Oct 30 10:39:26 GMT 2023","12998","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Oct 30 10:38:58 GMT 2023","Mon Oct 30 10:39:13 GMT 2023","14983","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
